card_number,expiry_month,expiry_year,cvv
4111110748183600,07,2029,264
370000410729729,07,2030,9593
4000007561365302,11,2032,000
4242428316841561,12,2031,039
5301255875375474,03,2033,082
5200822249801030,09,2033,879
370000323492555,05,2028,4402
5301252627795588,04,2032,507
4242421769189158,03,2029,935
2223005168038913,02,2030,756
4012880177244186,07,2027,049
4242420598259141,04,2028,908
5105101086805834,10,2030,838
4111117825773849,10,2032,380
4000009888022673,08,2027,211
5200825404427533,02,2029,318
4242421733836066,12,2031,180
4012881333778505,06,2033,719
340000676831117,09,2031,1436
5301257474284974,10,2030,771
2223001760805759,04,2031,625
370000124921927,12,2026,9387
4111118618064875,03,2028,840
340000026083120,04,2033,6051
4111110439200838,04,2032,717
4242420428418537,01,2029,063
5200829000559384,03,2032,410
2223005749848756,01,2027,919
5105104501531910,08,2028,296
2223003872265633,08,2029,473
370000066056526,03,2032,4772
370000652541410,12,2031,3469
4111113239894875,03,2033,115
5200825756351893,09,2026,184
2223000164574086,04,2026,980
2223007409973288,12,2027,673
4242421136298369,01,2033,615
4111119191583935,04,2026,324
5105101019499606,11,2031,050
4242424134023128,02,2029,840
4242428374891367,06,2031,710
4012881878612515,10,2032,884
340000667861149,09,2029,4143
4012882551856163,12,2026,060
2223002959253298,11,2029,418
340000760137736,10,2032,9795
5301250247043041,03,2031,925
4242424479259782,03,2027,884
4000008499623671,11,2030,804
4111119694816329,12,2026,192
340000536159972,03,2029,6569
4242426907292129,04,2028,260
5105109561125743,07,2031,928
5105109005741519,10,2030,300
4012887866487323,06,2027,757
5301256932207452,06,2026,499
4111112319385242,03,2029,449
5105108575023779,07,2032,928
370000299203309,10,2026,2901
5105105075462358,04,2029,074
5200820659991952,10,2026,702
4000006144312682,08,2031,336
5105105672577517,05,2026,248
5200821067505426,06,2026,452
4111118163482514,07,2030,898
4000002376204390,07,2031,814
5301257636021959,12,2032,524
370000840726279,06,2026,5357
5200827686271688,10,2032,270
5301255659597855,05,2033,114
4111112359694305,03,2033,588
5200822557899204,09,2029,888
4111112384339405,05,2028,337
4242423294574417,06,2027,372
4242424467491694,04,2028,984
4111113412403718,08,2031,952
5105109287362547,11,2032,719
340000965241184,06,2026,8272
4242424805480268,05,2028,702
2223000078344998,07,2028,707
5105102179079113,02,2026,736
4000005550300850,08,2030,015
2223000284176689,07,2032,150
340000432835592,11,2028,3436
5200826058196937,08,2032,031
2223008818184251,01,2032,166
5105104242073065,11,2029,846
4242420733264253,07,2028,110
370000618347043,09,2029,2403
4000005342444198,06,2029,746
4000008641501684,02,2026,471
2223000541714066,06,2029,110
5200828103615911,12,2028,921
370000624975423,05,2029,4390
4012884477844331,09,2031,529
4242423100609035,09,2027,410
4111115880032135,08,2030,384
5301256063464997,05,2028,317
5200821592415893,09,2032,883
2223003653911801,09,2032,562
4111111305119581,02,2027,811
4111111775002812,08,2029,666
4000002511538397,11,2027,986
340000852448777,09,2030,3313
4012881909023278,01,2031,585
2223001974227105,07,2033,329
4012884987419624,11,2032,162
4111113825021842,01,2033,429
4012884757239350,04,2029,961
4000001427839832,02,2033,402
2223005176271555,01,2033,487
4111114046879786,05,2027,367
370000874717608,11,2028,9977
5200820511493072,07,2027,199
4000006023908238,08,2031,861
5301254143830311,02,2028,116
2223009123597823,07,2026,711
340000496944694,01,2027,6164
5301257671553692,08,2033,495
4012884263665676,05,2030,677
4000002173088137,04,2029,494
4242424641852746,08,2033,425
4012883301504095,01,2031,124
5301251031652179,01,2027,729
370000406112153,05,2033,8697
4012883626528340,03,2027,873
5105107551961309,06,2026,949
370000167908179,10,2029,2982
340000389865451,01,2026,9687
5105107421518214,12,2030,760
5301253177847514,09,2027,514
4242425940260762,01,2027,552
4111112731691433,12,2026,248
5200825074478527,11,2028,600
4012886779830462,02,2028,448
4111118122325408,03,2027,637
5200820564963799,02,2026,688
5301251393628916,03,2029,404
340000695722578,12,2031,5734
340000895199908,01,2031,7466
5301251575435577,05,2027,993
5200828146817011,08,2031,677
340000997115141,08,2030,4766
4111111156757588,07,2028,459
4012880191373938,08,2026,886
4012888643094283,01,2030,375
370000271279996,09,2028,5891
4012885873012258,08,2033,433
2223004943809607,09,2033,432
5301254528449471,01,2032,790
340000164616194,09,2027,4646
4111110067186002,12,2026,665
5301257281432675,09,2027,958
4242420591164579,02,2031,757
370000640444628,06,2030,9739
5200829440839107,04,2026,806
5200823297768527,03,2033,343
370000808985636,01,2029,4972
5105104317545716,01,2027,247
4000008086396665,12,2026,543
4242420200783306,10,2033,797
370000565192731,06,2030,7817
4242420321783979,10,2033,978
340000682234348,01,2029,4945
4012881480707604,01,2033,153
2223009117713618,02,2032,332
4111111910509838,09,2033,616
370000223616006,10,2030,3081
370000961072446,05,2029,3075
5200823649897446,08,2032,278
340000300790739,10,2027,5621
5105101712157683,07,2027,250
5301255553954558,10,2033,561
5200823902725201,02,2031,250
5105104303204153,09,2027,067
5105108769928676,03,2032,979
340000347153891,07,2029,5535
370000494435045,12,2028,1875
4242427351491993,01,2027,645
5105102993103339,12,2028,923
340000617929467,06,2029,9665
4012885878712811,03,2032,913
5200824649370905,09,2033,658
5105106547076420,05,2031,238
4000001479813776,04,2028,441
4242428607343772,02,2028,961
2223004049655490,04,2032,294
340000677634908,10,2033,4470
4012886295332019,05,2030,469
2223007951489915,03,2032,356
340000599499984,10,2031,2260
5105105156268104,02,2027,604
4242424661695900,09,2026,587
5200829277255203,06,2028,169
4000005283354943,08,2031,971
4012880557200451,09,2033,054
4111112617924585,10,2033,884
4000003923491076,01,2026,386
4012886241456284,09,2028,863
2223007721991315,05,2032,315
4111116775304829,07,2030,443
2223003620932666,06,2027,850
2223005228705204,12,2027,319
4242423947115667,12,2030,447
4012883884646115,06,2030,173
2223004374605532,02,2028,091
5301251158817134,06,2030,209
5105104395973780,09,2033,427
4242422956674275,06,2027,061
5200826622530694,12,2029,109
5105102846969167,07,2030,847
5105100685925183,05,2028,830
340000084378362,10,2032,1631
5105105686471145,08,2026,330
370000333568832,10,2027,7469
2223003156186927,10,2027,809
5105105198672735,12,2029,581
4111111869822257,10,2030,764
4012889021536614,09,2027,825
4242425175837870,06,2027,635
4012882008341173,10,2027,254
2223009757237704,03,2026,754
4000003043071725,04,2031,320
2223002548749921,08,2028,259
2223009915461691,04,2030,548
370000502680178,01,2028,8538
340000183502151,02,2029,3924
5301256106116281,08,2031,219
2223001650575272,07,2032,680
4242426318781702,04,2028,988
4012888297105484,03,2029,986
5301254175524675,11,2029,352
4242426105817362,09,2033,623
2223003973634489,07,2031,694
370000981498001,09,2030,7791
4000008858702710,06,2033,638
2223006933338703,08,2030,533
2223001209444277,01,2027,788
4000006254101891,05,2028,630
370000963171188,09,2027,7789
370000147057543,10,2030,1651
4000003132318128,08,2027,825
4000006020700307,01,2032,796
5105101096690846,12,2026,502
5200827848065580,10,2030,611
5105100740695136,07,2032,504
370000116584592,06,2030,8477
5301254396369181,05,2029,409
370000099474746,07,2026,9969
5200828791952485,10,2029,560
4012884927253828,12,2027,921
5200829780949623,11,2033,149
4000005049803092,02,2031,127
370000813298686,03,2033,6377
4111115067114888,09,2027,940
4000007526125411,06,2032,005
340000140175265,10,2033,0297
4242427204068006,08,2026,738
4012888348989902,05,2032,808
340000544507725,04,2030,5716
5301253697326056,02,2033,536
5105104961608943,07,2033,607
340000601251357,06,2032,4987
4111117309333128,11,2029,882
4242425705099355,03,2026,489
340000390864709,09,2030,7119
4012887766136749,05,2028,974
4012888646855532,09,2031,468
5200824308086057,05,2031,251
5301259853314695,07,2031,988
4242421589887551,05,2026,425
340000399263226,03,2030,4414
4242428811277998,01,2029,566
5200821689080808,09,2027,674
5200824194359238,11,2032,390
5105100082349011,04,2029,272
370000836584211,07,2028,9677
5301257401957064,05,2026,994
4111110880607648,03,2027,279
4242428338616876,04,2033,468
5301256477558012,10,2029,361
4111119151112964,11,2030,857
340000678874958,10,2031,6768
2223005804190052,07,2028,414
2223002840494036,11,2026,912
5301259033028967,01,2029,771
4000004755640343,06,2032,390
5200828874935571,08,2032,034
5301259028111679,07,2032,495
5301259905446032,06,2027,511
5200823771514223,02,2028,576
4000008034392436,07,2032,624
4242429358835537,11,2033,693
5301255261621820,11,2027,045
5301258466893087,12,2028,722
4012883434329188,04,2032,595
4242423297570032,01,2027,848
5301257683064480,08,2031,843
370000820725788,07,2031,2642
4111112626181326,10,2030,756
4111118657573687,07,2032,272
370000897781193,06,2032,1214
2223003347234594,07,2028,312
4242428224204837,08,2031,169
5301255221862001,08,2030,145
4111115733398246,03,2026,195
4000004418588970,03,2033,669
340000220404551,01,2028,5300
5200827591245181,10,2026,295
5301257557047249,03,2031,117
5200822857387504,04,2028,334
2223007609862695,05,2027,504
5200823486116199,12,2033,862
4012889514762404,03,2028,068
4111116673325546,04,2026,960
370000155796859,12,2029,2432
340000676623316,01,2028,8341
370000525081370,02,2028,5849
5200829553806745,04,2029,183
4242422966888915,09,2030,740
5301252472967613,03,2026,159
4111111187238236,11,2029,819
4000009522320681,08,2030,138
5105109892879810,01,2032,511
4000001594983595,02,2030,623
4000003173549540,02,2030,507
4000009449909913,12,2033,842
2223008384419016,05,2028,901
370000269874279,07,2033,8905
4000003781277518,02,2031,388
5200828107723984,05,2030,906
5301253587997537,04,2030,796
4000006944632297,04,2028,635
5301255797812026,12,2031,321
340000919061878,11,2033,2099
5105108963363308,08,2029,911
4012881331741430,11,2031,342
4012880614660010,07,2028,364
5105105704635895,11,2030,864
340000215103507,05,2032,5089
4000009241381048,10,2026,580
370000747406124,04,2031,5524
4242427053647579,09,2032,740
5105102649525026,09,2033,440
5105104974974670,10,2026,389
5200823616242535,08,2030,498
5105106934541341,10,2033,616
5105100349827007,11,2032,792
4012880625179000,08,2029,846
5105100926159402,02,2030,888
4242423914479419,04,2030,075
4111110148453702,01,2026,112
5200823022167052,02,2027,421
5200820661935955,04,2028,275
4012889840645612,08,2028,063
370000090802465,10,2029,3426
4111113303704265,03,2027,528
5301253075699520,04,2031,943
4242424453948988,05,2031,466
5301257346345250,10,2031,953
370000901764920,05,2026,5432
4000001974818759,08,2028,857
2223007196357521,08,2032,789
4012889787763071,07,2029,879
2223002376989433,01,2027,514
4242424625761707,08,2028,303
5105105535184055,12,2033,007
370000641759057,12,2027,2621
5200823781697737,03,2033,834
5301258285298682,01,2027,895
4012880829954703,01,2028,052
4111113279615032,01,2030,635
4111112645300790,08,2029,680
4111117054605340,04,2026,765
4111115373679988,02,2033,011
5200823910098658,07,2033,845
5200827015820288,09,2032,662
370000310442290,11,2031,2491
2223003635991137,06,2030,671
4012884146718932,09,2032,895
5301258324580967,02,2028,359
4012887111123400,03,2033,382
340000578832205,02,2030,3126
370000393690245,06,2026,1139
4012881364311382,11,2028,759
370000913417723,08,2029,8265
2223003206465420,05,2029,626
5301259186177025,04,2027,750
340000046619671,07,2031,2662
4012882064900193,05,2031,945
4000001407574474,10,2026,740
340000477704273,05,2029,1916
340000998838550,02,2031,6268
4242429847367902,04,2027,752
5200828228487618,01,2033,201
2223009934234020,12,2031,283
4111112046007226,12,2033,457
370000761082249,11,2027,3549
4012886111025052,11,2028,830
340000262206104,05,2026,5950
5105100103421948,12,2031,850
4111113423632016,12,2027,723
4000002247261066,02,2029,368
2223005014538611,09,2032,053
4012883571292272,07,2026,773
5200820054567548,08,2027,181
340000888161683,07,2027,7967
4242426352470618,01,2032,610
5105101490004107,01,2030,376
370000844513111,09,2032,1629
4111119795774997,07,2032,792
4000000141838328,07,2027,199
5200824498672898,05,2028,996
370000534076932,08,2030,2486
370000782756334,07,2031,2052
2223008998313712,01,2033,337
4111117756356366,06,2027,377
370000967592330,10,2030,6341
5301251023439429,12,2031,772
4242420127150100,09,2031,275
5105103721494321,05,2031,847
5105107746287511,10,2026,821
4111115544117439,12,2033,145
340000040307281,12,2026,5174
4000008292855629,07,2030,349
4012886584419659,10,2027,089
4012889433889858,03,2026,763
4012889769202650,07,2029,004
2223002054340107,11,2033,797
4111118362180810,05,2029,605
370000180042998,02,2028,9282
370000619592050,11,2030,8358
340000128868626,11,2028,8363
4111115496483318,11,2028,315
340000918886226,08,2028,6355
340000812528569,02,2031,5068
5200820091381234,06,2027,369
5200823120341583,09,2031,036
2223007378096095,01,2027,296
4111110985451439,10,2028,409
4012881666224879,10,2026,040
5200821574187023,09,2032,854
5301258133400365,06,2031,361
4012885415825696,02,2028,262
370000895497404,07,2027,0342
5301258615253696,10,2028,660
4012885369124948,02,2026,817
5301257476773750,05,2026,524
5105103914874016,12,2027,285
5105107612205712,10,2026,495
4012883371930543,05,2031,660
5301259166350436,11,2026,448
5105101377384820,06,2031,236
5301251446714630,11,2033,703
4012888859534402,07,2032,296
4000002436786477,09,2032,229
5301251931976975,01,2033,031
4000002723925085,08,2027,764
5200828021676219,11,2028,470
4242425846377769,04,2030,993
5301252097052759,03,2031,904
5200824085588853,10,2026,763
5301255722006694,10,2030,149
370000703904443,06,2033,3692
4012883293103336,05,2033,566
2223002202215680,05,2027,382
370000959899958,10,2027,5696
5200822246385326,04,2027,292
5105105734581796,11,2030,010
4012881463645953,12,2030,717
4012880911092008,07,2033,677
4242426019287140,03,2029,068
4242422668772508,10,2029,826
4012889238661486,07,2033,040
4000009175589202,10,2029,532
4000009911639428,05,2028,202
4012889189471612,09,2029,972
340000274867133,01,2028,9454
370000409306885,08,2027,7102
4000003966309292,11,2028,294
2223001396192721,06,2030,981
370000233977877,12,2030,4084
5200822540437070,03,2033,119
4012885029231232,12,2027,888
4242423193056144,04,2032,214
340000815222061,03,2031,0396
4000002937019733,07,2030,624
4012881097412945,05,2027,233
340000084462018,07,2029,6381
4242429768997083,05,2026,835
4111116793779598,05,2032,224
340000640490776,09,2028,1431
4242424156153506,02,2033,084
5301258964024532,09,2027,136
370000702662539,07,2030,4408
2223009477491938,12,2033,742
4000005197715197,11,2030,847
4012881924862627,11,2032,602
4000009123636550,09,2032,591
4111110308835250,07,2026,087
340000609687545,07,2026,3725
5200824231836800,03,2030,497
5105106111680250,01,2030,918
4242427648158942,09,2033,408
4242423003463191,04,2030,463
4242421255433177,10,2029,542
5301258718393027,02,2031,115
4111110580100530,08,2026,401
5200821897271231,04,2033,114
370000408036079,01,2033,5477
370000041925407,07,2029,2748
4111117753701887,03,2030,541
340000284801122,01,2028,3970
340000745238559,11,2029,6323
4000008273356001,03,2028,224
2223007478415997,08,2029,392
370000232005035,06,2030,1628
4242421792610493,06,2027,740
5200823959126584,01,2030,439
4111114934879617,08,2031,302
370000059513467,12,2031,0398
4111115067325757,01,2033,750
2223006444122943,10,2028,509
370000280299035,12,2031,1046
5105109057680573,06,2029,942
5301257631252682,02,2028,144
340000958549981,05,2030,5965
4012883917976380,02,2030,016
5105108484207836,01,2030,644
5105100336954558,08,2032,107
2223008208344911,02,2033,179
2223005038592859,06,2032,452
4000008899020668,05,2027,573
4242425435250823,12,2032,380
340000866202525,11,2026,7592
5105107414084968,12,2026,782
340000289221706,10,2026,6185
340000546872994,01,2028,6121
5105101325704954,05,2027,346
4000007816259284,05,2027,212
4012883750270982,02,2031,864
5200828675238548,10,2029,660
4000000757712098,10,2027,722
4111114123163609,01,2029,728
4000000228129559,12,2032,080
2223009153025836,01,2029,672
2223008640199618,08,2029,058
370000334532548,11,2032,8742
4242421416081279,01,2032,495
5105103813452112,10,2029,809
5105107323588471,05,2032,991
5105102626890823,10,2029,489
4000009666694800,04,2027,225
4242423301930040,02,2026,779
370000850462526,08,2027,7780
5105102581263180,07,2030,629
340000364818475,11,2026,5389
4242420641591953,06,2026,783
5105108185731779,07,2030,921
5105105606427086,10,2033,203
4111118082163310,03,2030,230
2223007731415719,05,2029,529
4000001748170461,06,2030,515
2223002098705620,10,2031,114
2223006350498873,11,2033,350
4012880116182893,09,2028,642
4012882986536992,07,2027,091
4242421033466580,01,2028,577
5105108069894859,11,2029,480
370000541388718,04,2027,9401
370000795837105,01,2026,1909
5105105653118356,05,2026,406
4242422059387163,04,2030,206
5105105158416073,08,2032,435
370000658476645,03,2027,5407
4242420015213093,01,2030,577
2223008196063481,07,2029,305
4000001250472677,07,2030,090
2223008542229455,04,2028,295
370000439289390,06,2030,3069
370000233580416,08,2029,0334
5105103591486464,03,2029,381
5105104911714718,05,2031,706
2223002837670705,07,2026,223
4111110110309445,03,2026,876
5200823523799569,03,2031,825
4012887349765253,06,2026,909
4012882550260508,09,2031,636
5301254932368853,09,2027,807
4000008870285017,02,2026,287
5105101357268266,04,2028,281
340000325125127,01,2027,5356
5301250035688023,11,2027,556
2223003908221584,02,2031,959
2223006741267797,07,2028,814
5301255319179169,01,2026,067
4012888463084901,01,2029,501
340000060327557,09,2027,3286
340000194191077,02,2029,6419
340000020469127,01,2026,5572
5105108558569152,09,2027,261
370000197327408,04,2031,4444
370000928673997,11,2026,8025
340000413910190,12,2030,8720
5200823593883723,02,2029,512
5301251803325764,04,2027,578
5105106460384116,04,2030,791
4000009660989008,03,2033,975
4242425428207392,02,2031,462
4000007089957200,06,2030,270
4000002271356113,09,2030,266
4012886593963432,10,2033,008
2223004481262698,12,2031,573
4000006457867678,03,2026,493
340000805361028,04,2032,5775
5105108770679250,02,2027,224
4242429612538547,08,2031,816
5200820411011214,05,2033,979
4242425713158235,12,2032,753
5301259504775104,03,2029,799
4242422754555551,07,2031,937
2223002654306466,04,2031,639
4111119444956516,09,2027,563
4000008060652729,10,2030,725
4242425073636762,12,2027,799
4111115929719320,02,2029,118
4111113761674653,07,2033,279
4111114608732597,10,2032,437
5200820624966808,04,2026,180
370000217142423,12,2028,9504
4111117548041763,05,2033,242
4242423584966927,02,2031,134
4012880319231554,06,2031,441
4242421796655742,03,2026,532
370000741208690,10,2026,3992
4111114639727459,10,2029,909
4000000434586725,05,2029,904
340000497227503,08,2030,7513
5105102279232596,03,2026,296
4242422944833017,04,2026,838
5301256341418005,03,2028,698
5200828194806197,08,2028,817
5105103777548269,04,2031,266
2223008475241550,02,2032,791
4111114184776729,09,2028,409
4000002010623187,10,2031,468
370000490065325,10,2031,4551
4111111470017842,10,2031,848
340000073659434,02,2032,2689
5301257479380330,09,2027,338
340000894228047,03,2029,4101
4012889920714221,03,2031,094
5200829676856445,10,2031,958
4012888491768392,06,2031,649
4242422415235379,04,2030,403
370000594090500,08,2033,9283
5301258537880881,03,2030,171
5105104754715376,04,2027,527
4012888098268416,03,2030,476
5200824138586904,06,2033,120
340000192043809,05,2026,3711
340000706924015,08,2028,2755
5105101089632383,01,2030,858
2223001120039040,01,2026,692
4242422515018337,05,2033,065
370000472046483,02,2030,5388
2223005123736817,04,2032,283
4111117778364539,04,2032,811
4000005911317726,04,2032,590
4000007345903964,09,2029,102
2223005366943724,03,2027,583
5301253698903317,03,2032,251
340000953283099,11,2029,2343
4000005892996506,09,2032,818
2223009747857900,03,2029,388
4012884161515171,09,2033,004
4000004271886073,09,2033,914
2223007199310857,01,2026,236
4000004648980112,04,2026,456
4242427509526096,07,2031,612
4000005121519756,08,2032,869
5105104493175353,11,2026,875
4012889594853479,07,2033,975
340000151835658,10,2031,7395
5301256896521088,05,2032,609
370000493970158,01,2026,8099
4012883039899916,05,2029,438
4012885484081338,06,2033,084
4012880325046129,01,2028,235
4111110369184234,02,2026,911
4242427062034785,03,2027,880
370000534945490,03,2033,9987
4242425517302237,06,2029,994
5200820137798094,07,2031,920
4111111101504192,09,2026,342
4012883417393243,03,2031,752
370000523464719,07,2028,7643
4242421599350939,11,2028,880
370000937439190,04,2031,3340
370000795972605,04,2027,8933
2223007917340566,09,2027,167
340000100127983,12,2028,9484
4000001042860882,05,2026,277
2223005541531162,11,2031,324
5105108089934990,09,2027,777
4012882160883152,04,2033,058
4012882219233979,10,2030,015
2223007548153115,05,2032,622
4111118493291593,01,2029,071
2223009258838299,10,2027,796
4000009671544446,06,2028,632
5200820210822613,08,2027,081
340000377237663,04,2027,0953
5301257675017140,10,2028,342
5105101637008458,09,2029,027
2223006215061569,05,2033,456
370000907598603,12,2029,1898
370000984787988,08,2027,3580
340000466713731,04,2028,1432
5301253498622521,08,2026,381
5105108145877027,03,2032,351
5105103569184869,03,2028,781
5301251411844206,06,2032,558
340000131501248,10,2032,4243
5105103100801666,05,2028,318
4242422049931641,11,2027,880
2223003587076861,12,2031,733
340000356457068,01,2028,3207
2223001764539313,10,2032,137
5105108788679185,03,2030,429
2223001132167342,04,2031,713
5105107355369675,10,2032,811
4012886182445528,10,2028,963
340000828964220,04,2029,4338
5105101502174898,01,2031,213
4000009533550581,08,2033,499
370000997661493,09,2027,4836
4012883420992841,09,2031,904
340000771885463,02,2031,7578
340000587356253,11,2027,0002
4111119520070620,10,2026,799
340000699483326,09,2026,5256
4242421449644127,09,2027,663
4000008877117486,05,2027,194
2223003981909402,05,2030,712
4242426854627293,02,2027,837
2223004686764084,09,2026,411
340000005930747,09,2031,7114
340000172579293,11,2030,3019
2223005154514893,01,2026,275
4000008018573696,10,2027,503
340000283122959,01,2030,4588
5301255476246108,04,2029,514
2223007011949650,01,2030,034
4242427339043866,07,2030,621
4242422433233612,11,2029,126
4000009013948008,04,2031,298
5301250756223083,12,2033,464
370000125415143,11,2026,2977
5301254601199589,11,2031,167
4000009121831559,08,2031,235
2223006366628109,02,2026,647
4111111774057874,07,2030,995
5301252009496359,05,2033,879
5105101182276773,05,2026,220
340000232501535,06,2030,4456
4111110640019985,12,2028,243
5301256006471398,11,2031,040
5301252628320766,09,2030,413
4242429084318675,07,2026,510
4000008670772115,10,2032,666
4012886366647212,03,2026,015
340000167948701,12,2030,8639
2223006554954903,04,2032,257
2223006975385315,05,2033,099
4000000449573346,10,2032,524
370000273918344,06,2026,5683
370000029302553,03,2031,6966
370000472675620,04,2031,9023
5105102168149307,08,2026,642
5200821142712104,06,2027,864
4111115537898516,05,2032,694
4012887005723570,03,2027,706
4000004849699941,03,2033,864
2223005787870373,02,2026,260
4012884834275609,03,2033,580
370000244093755,06,2032,2806
4111118043426152,02,2026,325
340000687998210,08,2028,6101
4111116282192469,09,2026,579
4111113648051471,10,2029,620
5301250526605445,04,2028,374
5301256823689982,05,2033,781
2223001229398867,06,2029,267
4000006785738260,12,2028,242
370000364890337,05,2028,8778
5105100130535157,02,2029,495
5105102827782597,04,2027,322
340000762264314,11,2028,7484
370000554117426,10,2027,3520
5105100810175381,03,2027,663
2223008398375113,09,2032,009
4242421626892184,04,2030,392
2223001697105752,11,2030,487
4111113620341007,05,2029,065
4012886956189799,02,2033,544
340000670032886,03,2032,6577
340000870007324,02,2032,8114
4242429898410866,12,2026,906
2223006186901306,05,2030,177
2223001653977111,09,2028,827
4111113356967900,10,2028,713
4111116218722231,05,2030,918
4000006505508571,05,2032,765
4242426654895439,02,2026,435
370000029136498,08,2031,6877
5301256093917063,01,2027,125
370000910681651,05,2033,9331
2223005317041610,01,2032,496
5105109970259802,07,2029,743
4111112323761628,03,2028,329
5105102274519575,04,2028,635
5200822313589420,05,2033,104
370000650698857,04,2027,4872
4242427202422908,03,2029,099
370000060573724,02,2033,1518
4000009351194611,12,2031,918
5200820223667583,08,2026,513
4242424562931081,01,2026,533
4012881299812777,08,2029,204
4012888797766132,11,2032,170
4000001071542104,09,2030,036
340000793641209,12,2029,2162
5200822259130312,04,2030,207
4242422213826486,01,2033,665
5105101849859813,11,2030,168
4000007585890392,07,2033,925
4000000931561676,02,2033,548
4242420770439792,08,2030,543
5105106866916545,02,2028,999
2223004188723216,09,2030,586
4000002170936056,11,2032,168
4242424694736929,02,2027,848
4012889058050356,05,2031,239
5105104503632344,03,2028,420
5105108654838279,08,2033,416
2223006494207685,10,2031,378
5200825245166027,01,2029,119
4111114192667407,02,2031,314
4000009810237274,11,2030,866
4111111641075901,12,2033,764
5200824984327619,11,2029,528
340000899638836,04,2027,7764
4000007082287001,04,2026,142
5105101844710029,11,2029,076
340000192491024,07,2029,1597
4111113297383928,10,2032,138
5105106017128024,09,2028,019
4012886880840251,09,2032,091
5105106305744003,01,2033,235
2223007657378198,03,2033,759
5105103254101897,02,2030,490
4000008442359100,04,2031,580
340000586028663,01,2026,0324
5105107688631791,12,2033,941
340000948337943,06,2031,5357
5200826519796671,02,2029,555
5301258045432852,10,2027,464
340000516783361,12,2032,8465
340000517624358,08,2030,3759
340000369857098,06,2026,9907
4000004350532093,06,2027,817
5105103287874528,08,2028,580
4012888131688802,08,2031,984
2223003692358766,06,2032,602
370000806662088,05,2028,5021
5105107554782835,08,2028,667
4111111403497731,01,2029,383
5200825359624803,04,2026,745
5301252573804053,09,2028,625
5105101185333910,05,2031,362
4111116916677844,07,2026,265
370000470831894,07,2027,9841
4012882258140895,12,2030,672
4012881560132061,01,2033,609
340000280613232,03,2033,9730
370000019832080,05,2031,9766
4012881154457585,07,2026,633
2223005112188038,07,2031,023
4012883637500957,12,2028,177
4242424965583810,09,2033,378
340000133197722,08,2026,9424
4012882252374292,03,2030,979
5301259930690687,07,2033,794
4242429849229928,07,2027,803
5301253488330275,04,2029,846
5105106448298719,08,2027,042
370000320952643,03,2029,6043
4111110162265453,09,2026,724
5105102903454376,06,2030,720
5200822715194738,10,2030,107
5200820320306606,08,2027,105
4000002711668945,08,2030,171
340000067181619,12,2032,6387
4012880824217049,01,2033,243
4000001433866431,10,2032,858
5200823808122164,03,2026,812
4242429307462961,02,2030,446
340000113848419,11,2031,8312
4111118686080423,08,2028,155
370000108390230,10,2033,5211
4242427787372163,07,2032,044
4111118835220169,06,2026,182
340000913762091,11,2030,6250
2223007917669170,02,2031,584
5105105936393867,08,2031,233
4111113763633228,08,2026,782
2223004762571833,03,2027,042
340000273286517,04,2027,8801
5105104052234278,03,2029,711
2223005101188155,09,2026,963
370000465858761,01,2033,5413
4111111841525176,08,2031,423
4012884612911029,12,2030,790
370000589193921,04,2027,2315
370000577995618,08,2026,7248
2223009333842654,11,2031,154
4242422538602695,04,2027,069
5105109751916539,11,2033,858
4111112702130403,10,2031,845
5200823916510094,12,2033,017
2223004678127845,04,2032,596
4000001291676799,04,2030,535
2223009739811659,06,2027,825
2223004048771678,09,2031,810
340000980999980,02,2029,6094
370000903279372,03,2031,2986
4000004142655301,11,2030,730
5301255931517713,09,2033,147
2223003044449453,05,2032,507
370000215926777,06,2026,6879
5105109556944918,05,2032,412
5200827264288708,03,2030,740
340000895275021,07,2029,6411
4000000616297695,07,2027,015
5200824676937808,12,2026,247
4111113991430819,05,2027,777
2223002077216565,01,2031,033
5105101639293595,04,2031,258
4012880716398154,11,2031,058
340000222580788,01,2031,5531
4242420408400778,10,2032,908
5301252854499599,09,2031,402
4111110739145071,04,2028,243
5200823645814296,10,2029,649
4000009600458783,10,2031,997
4111110959187027,03,2032,353
2223007036503037,08,2030,274
4000004452309671,06,2032,852
4012883606341490,12,2029,405
4242425502352346,10,2028,710
4000004371925391,08,2026,360
4012888058571999,05,2026,505
5301257904833424,06,2027,888
370000606184150,10,2032,3272
4012886382877322,05,2033,573
4111117258287754,02,2031,805
2223000029226823,09,2028,927
4242421225491818,10,2031,278
2223003057772510,08,2026,815
4242422967365954,04,2026,629
5301252299413445,11,2029,843
2223002871673896,04,2026,459
4242427764069170,11,2032,986
370000187377579,07,2027,8825
370000661150013,06,2027,7386
2223000510562298,01,2031,021
370000942986839,08,2030,3012
4012885035652280,03,2027,913
4242423305046488,09,2027,872
5105109757449014,03,2027,525
340000135832870,06,2031,2084
5301259717555996,06,2033,149
5301253616176384,11,2029,925
5200824061011516,11,2026,063
5105108672863259,01,2029,010
2223006947967489,11,2031,029
5105104044643222,08,2030,165
5200829932326811,07,2026,832
4111118702398601,10,2031,245
4000008899241454,11,2029,564
5200820107107201,10,2030,183
5105103775431583,02,2026,912
370000249825672,02,2032,0736
5200820002764056,10,2033,791
4012880222809306,01,2031,037
4242422969871512,10,2031,611
4012881965225841,09,2033,230
